,TimeStamp,USM,SUJvalues,JointValues,EndoscopePosition
3310,1637934845470.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121821 -0.0792682 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3311,1637934845500.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121821 -0.0792716 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3312,1637934845530.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121821 -0.0792785 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3313,1637934845570.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121821 -0.0792613 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3314,1637934845610.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121821 -0.0792646 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3315,1637934845630.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121821 -0.0792785 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3316,1637934845670.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121821 -0.0792785 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3317,1637934845700.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121821 -0.0792818 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3318,1637934845740.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121821 -0.0792613 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3319,1637934845780.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3320,1637934845800.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3321,1637934845840.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3322,1637934845880.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792818 0.0 0.0 0.0 -0.161362 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3323,1637934845900.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3324,1637934845940.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792716 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3325,1637934845980.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161362 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3326,1637934846000.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792613 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3327,1637934846030.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792646 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3328,1637934846080.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3329,1637934846110.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3330,1637934846130.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3331,1637934846170.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792716 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3332,1637934846210.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792613 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3333,1637934846230.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792851 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3334,1637934846270.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792646 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3335,1637934846310.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792646 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3336,1637934846330.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792818 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3337,1637934846370.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792923 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3338,1637934846410.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3339,1637934846440.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3340,1637934846480.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3341,1637934846500.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792613 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3342,1637934846540.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.079258 0.0 0.0 0.0 -0.161362 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3343,1637934846580.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3344,1637934846600.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3345,1637934846640.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.16138 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3346,1637934846680.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3347,1637934846700.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3348,1637934846740.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3349,1637934846780.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161362 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3350,1637934846800.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153344 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3351,1637934846830.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153344 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3352,1637934846870.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.079258 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3353,1637934846910.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792716 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3354,1637934846930.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153343 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3355,1637934846970.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153344 0.376744 0.121822 -0.0792818 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3356,1637934847010.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3357,1637934847030.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153338 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161235 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3358,1637934847070.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15334 0.376744 0.121822 -0.0792851 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3359,1637934847110.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153347 0.376744 0.121822 -0.0792851 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3360,1637934847130.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153349 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3361,1637934847170.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153336 0.376744 0.121822 -0.0792511 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3362,1637934847210.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153333 0.376744 0.121822 -0.0792818 0.0 0.0 0.0 -0.161344 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3363,1637934847240.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153349 0.376744 0.121822 -0.0792613 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3364,1637934847280.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153349 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3365,1637934847300.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153338 0.376744 0.121822 -0.0792818 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3366,1637934847350.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.15333 0.376744 0.121822 -0.0792818 0.0 0.0 0.0 -0.161235 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3367,1637934847380.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153346 0.376744 0.121822 -0.0792544 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3368,1637934847400.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153349 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161235 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3369,1637934847440.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3370,1637934847480.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153333 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3371,1637934847500.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153336 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3372,1637934847540.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153346 0.376744 0.121822 -0.0792544 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3373,1637934847580.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153344 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3374,1637934847590.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153338 0.376744 0.121822 -0.079258 0.0 0.0 0.0 -0.161199 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3375,1637934847630.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153338 0.376744 0.121822 -0.0792646 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3376,1637934847670.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153343 0.376744 0.121822 -0.0792544 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3377,1637934847710.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153343 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3378,1637934847730.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792851 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3379,1637934847770.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.079258 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3380,1637934847810.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792613 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3381,1637934847830.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3382,1637934847870.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792646 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3383,1637934847910.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792646 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3384,1637934847930.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161271 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3385,1637934847970.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792646 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3386,1637934848000.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792716 0.0 0.0 0.0 -0.161325 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3387,1637934848040.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161253 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3388,1637934848080.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792751 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3389,1637934848100.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792682 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3390,1637934848140.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3391,1637934848180.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161289 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3392,1637934848200.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.0792785 0.0 0.0 0.0 -0.161307 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
3393,1637934848240.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785723 -0.153341 0.376744 0.121822 -0.079258 0.0 0.0 0.0 -0.161362 0.0316119,-0.020857 0.0744982 -0.937736 -0.953625 -0.102581 -0.282978 -0.28054 0.643588 0.712105 0.109072 0.758468 -0.64252
